id,dataset_path,device,output_to,output_model_weights_to,verbose,dt_splits,dt_samples_limit,dt_templates,dt_apply_template,dt_ess_sm_path,dt_extra_similar_sents,dt_ess_sm_k,dt_ess_sm_batch_size,dt_sents_vector_type,nn_store_model_weights,nn_batch_size,nn_epochs,nn_grad_clipping,nn_scheduler,nn_scheduler_power,nn_dropout_prob,nn_optimizer,nn_opt_momentum,nn_bbox_hidden_dim,nn_opt_learning_rate,nn_wd,nn_film_layers,nn_fg_bg_percentile,nn_giou_lambda,nn_l1_lambda,nn_bce_lambda,comb_id,nn_use_scheduler,test_losses,avg_iou_accuracy,exp_id,nn_reload_weights_from,dt_full_test_set
391,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.2_1e-05_512_1e-05_1_0.001_1,False,[1.6611],0.2112,391,,True
392,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.2_1e-05_1024_1e-06_1_0_0,False,[0.8897],0.1902,392,,True
393,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.2_1e-05_1024_1e-06_1_0_1,False,[1.2156],0.2304,393,,True
394,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.2_1e-05_1024_1e-06_1_0.001_0,False,[1.2998],0.2098,394,,True
395,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.2_1e-05_1024_1e-06_1_0.001_1,False,[1.6677],0.2081,395,,True
396,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.2_1e-05_1024_1e-05_1_0_0,False,[0.8941],0.1947,396,,True
397,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.2_1e-05_1024_1e-05_1_0_1,False,[1.2559],0.2045,397,,True
398,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.2_1e-05_1024_1e-05_1_0.001_0,False,[1.2853],0.2106,398,,True
399,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.2_1e-05_1024_1e-05_1_0.001_1,False,[1.6909],0.2039,399,,True
400,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_512_1e-06_1_0_0,False,[0.8133],0.1896,400,,True
401,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_512_1e-06_1_0_1,False,[1.1343],0.2042,401,,True
402,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_512_1e-06_1_0.001_0,False,[1.2744],0.197,402,,True
403,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_512_1e-06_1_0.001_1,False,[1.5538],0.2066,403,,True
404,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_512_1e-05_1_0_0,False,[0.8101],0.1916,404,,True
405,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_512_1e-05_1_0_1,False,[1.1428],0.2112,405,,True
406,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_512_1e-05_1_0.001_0,False,[1.2505],0.2052,406,,True
407,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_512_1e-05_1_0.001_1,False,[1.5802],0.21,407,,True
408,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_1024_1e-06_1_0_0,False,[0.8103],0.1943,408,,True
409,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_1024_1e-06_1_0_1,False,[1.1175],0.223,409,,True
410,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_1024_1e-06_1_0.001_0,False,[1.2658],0.1952,410,,True
411,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_1024_1e-06_1_0.001_1,False,[1.5869],0.2084,411,,True
412,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_1024_1e-05_1_0_0,False,[0.8124],0.19,412,,True
413,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_1024_1e-05_1_0_1,False,[1.1186],0.2156,413,,True
414,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_1024_1e-05_1_0.001_0,False,[1.2727],0.1916,414,,True
415,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.2,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.2_0.0001_1024_1e-05_1_0.001_1,False,[1.5837],0.199,415,,True
416,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_512_1e-06_1_0_0,False,[0.9461],0.1768,416,,True
417,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_512_1e-06_1_0_1,False,[1.2361],0.2165,417,,True
418,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_512_1e-06_1_0.001_0,False,[1.3542],0.2009,418,,True
419,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_512_1e-06_1_0.001_1,False,[1.7737],0.1883,419,,True
420,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_512_1e-05_1_0_0,False,[0.9172],0.1853,420,,True
421,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_512_1e-05_1_0_1,False,[1.2926],0.1788,421,,True
422,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_512_1e-05_1_0.001_0,False,[1.3261],0.2056,422,,True
423,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_512_1e-05_1_0.001_1,False,[1.6657],0.1964,423,,True
424,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_1024_1e-06_1_0_0,False,[0.8769],0.2,424,,True
425,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_1024_1e-06_1_0_1,False,[1.2952],0.1906,425,,True
426,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_1024_1e-06_1_0.001_0,False,[1.411],0.1723,426,,True
427,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-06,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_1024_1e-06_1_0.001_1,False,[1.7026],0.1892,427,,True
428,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_1024_1e-05_1_0_0,False,[0.9277],0.1842,428,,True
429,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_1024_1e-05_1_0_1,False,[1.2874],0.1941,429,,True
430,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_1024_1e-05_1_0.001_0,False,[1.3094],0.2123,430,,True
431,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,1e-05,1e-05,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.4_1e-05_1024_1e-05_1_0.001_1,False,[1.6883],0.1976,431,,True
432,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_512_1e-06_1_0_0,False,[0.8078],0.2031,432,,True
433,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_512_1e-06_1_0_1,False,[1.1258],0.2161,433,,True
434,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_512_1e-06_1_0.001_0,False,[1.2886],0.1838,434,,True
435,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-06,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_512_1e-06_1_0.001_1,False,[1.5887],0.1855,435,,True
436,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_512_1e-05_1_0_0,False,[0.8125],0.2063,436,,True
437,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_512_1e-05_1_0_1,False,[1.1251],0.2112,437,,True
438,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_512_1e-05_1_0.001_0,False,[1.2793],0.1813,438,,True
439,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,512,0.0001,1e-05,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_512_1e-05_1_0.001_1,False,[1.5373],0.2178,439,,True
440,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_1024_1e-06_1_0_0,False,[0.8125],0.1894,440,,True
441,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_1024_1e-06_1_0_1,False,[1.1435],0.2081,441,,True
442,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_1024_1e-06_1_0.001_0,False,[1.284],0.1968,442,,True
443,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,0.0001,1e-06,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_1024_1e-06_1_0.001_1,False,[1.6006],0.1955,443,,True
444,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.0,0,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_1024_1e-05_1_0_0,False,[0.8106],0.1931,444,,True
445,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.0,1,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_1024_1e-05_1_0_1,False,[1.1496],0.2116,445,,True
446,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.001,0,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_1024_1e-05_1_0.001_0,False,[1.3012],0.1826,446,,True
447,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,0.7,0.4,AdamW,0.9,1024,0.0001,1e-05,4,80,1,0.001,1,false_true_1_4_false_0.7_false_adamw_0.4_0.0001_1024_1e-05_1_0.001_1,False,[1.5712],0.2077,447,,True
448,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.2,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.0,0,false_true_1_4_false_1_false_adamw_0.2_1e-05_512_1e-06_1_0_0,False,[0.8937],0.2032,448,,True
449,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.2,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.0,1,false_true_1_4_false_1_false_adamw_0.2_1e-05_512_1e-06_1_0_1,False,[1.2428],0.2094,449,,True
450,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.2,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.001,0,false_true_1_4_false_1_false_adamw_0.2_1e-05_512_1e-06_1_0.001_0,False,[1.3314],0.1993,450,,True
451,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.2,AdamW,0.9,512,1e-05,1e-06,4,80,1,0.001,1,false_true_1_4_false_1_false_adamw_0.2_1e-05_512_1e-06_1_0.001_1,False,[1.8206],0.2032,451,,True
452,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.2,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.0,0,false_true_1_4_false_1_false_adamw_0.2_1e-05_512_1e-05_1_0_0,False,[0.8825],0.1959,452,,True
453,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.2,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.0,1,false_true_1_4_false_1_false_adamw_0.2_1e-05_512_1e-05_1_0_1,False,[1.3368],0.1653,453,,True
454,dataset/refcocog,cuda,output,models/mynet.pth,False,"['test', 'train', 'val']",0.2,"['a photo of {}', '{} in the picture', '{} in the foreground/background', 'an image showing {}']",True,matrices,False,1,512,Mean,True,32,5,False,True,1.0,0.2,AdamW,0.9,512,1e-05,1e-05,4,80,1,0.001,0,false_true_1_4_false_1_false_adamw_0.2_1e-05_512_1e-05_1_0.001_0,False,[1.3349],0.2038,454,,True
